Geneid	CBG03H-1	CBG03H-2	CBG03H-3	CBG24H-1	CBG24H-2	CBG24H-3	CBG72H-1	CBGW03H-1	CBGW03H-2	CBGW03H-3	CBGW24H-1	CBGW24H-2	CBGW24H-3	CBGW72H-1	CBGW72H-2	CBGW72H-3	CVB03H-1	CVB03H-2	CVB03H-3	CVB24H-1	CVB24H-2	CVB24H-3	CVB72H-1	CVB72H-2	CVB72H-3	VB03H-1	VB03H-2	VB03H-3	VB24H-1	VB24H-2	VB24H-3	VB72H-1	VB72H-2	VB72H-3	ABGA24-1	ABGA24-2	ABGA24-3	ABGA3-1	ABGA3-2	ABGA3-3	ABGA72-1	ABGA72-2	ABGA72-3	ABGW24-1	ABGW24-2	ABGW24-3	ABGW3-1	ABGW3-2	ABGW3-3	ABGW72-1	ABGW72-2	ABGW72-3	AVEG24-1	AVEG24-2	AVEG24-3	AVEG3-1	AVEG3-2	AVEG3-3	AVEG72-1	AVEG72-2	AVEG72-3
GHANMGCD_09439	0	0	0	0	0	0	0	0	0	6	1	6	3	13	60	442	1	0	1	5	0	1	0	5	0	4	53	6	67	7	4	1	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	7	1	4	14	7	3	7	4
GHANMGCD_09440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	46	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1
GHANMGCD_09441	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	184	0	0	0	0	0	0	1	0	0	1	2	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	2	5	15	2	2	8	5	2
GHANMGCD_09442	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	118	2	4	0	0	5	0	0	0	5	11	6	7	15	7	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	0	7	0	0	5	6	4
GHANMGCD_09443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	102	8	15	5	4	6	8	1	1	6	34	7	6	36	15	7	11	22	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	2	5	9	5	0	9	6	6
GHANMGCD_09444	0	7	0	0	0	0	0	0	0	8	2	10	18	54	37	147	0	0	0	1	0	0	0	0	0	1	4	1	14	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	7	2	4	3	2	0	0	7
GHANMGCD_09445	0	0	0	0	0	0	0	0	0	12	0	8	5	17	2	88	0	0	0	2	0	0	0	0	0	18	36	6	16	0	3	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	8	21	15	5	7	3	8	0
GHANMGCD_09446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	40	0	0	0	0	0	0	0	0	0	32	24	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	9	2	3	2	10	1	0
GHANMGCD_09447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	45	0	0	0	0	0	0	0	3	0	2	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	1	0	3	0	2	1
GHANMGCD_09448	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	3	0	37	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09449	0	0	0	1	0	0	1	0	0	0	0	2	1	0	15	177	0	0	0	0	0	0	0	0	0	4	12	0	31	2	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	10	19	8	2	0	11	11	6
GHANMGCD_09450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	4	2	4	0	0	3	8	0	53	48	36	14	5	31	17	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	4	1	1
GHANMGCD_09451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	32	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	5	0	0	0	1
GHANMGCD_09452	0	1	0	0	0	0	0	0	0	0	0	0	6	6	36	81	0	0	0	0	0	0	0	0	0	1	10	0	4	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	3	0	2	1	0	3	3	4
GHANMGCD_09453	0	0	0	0	0	0	0	0	1	0	0	0	0	0	51	101	0	0	0	0	0	0	0	0	0	6	8	1	7	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	6	14	7	1	0	6	11	2
GHANMGCD_09454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	3	0	0	3	1
GHANMGCD_09455	0	0	0	0	0	0	0	0	0	4	3	3	12	13	5	112	0	0	0	0	0	0	0	0	0	4	15	0	5	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	5	8	7	1	5	1	6	5
GHANMGCD_09456	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	20	0	0	0	0	0	0	0	0	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	2	0	0	0	3	0
GHANMGCD_09457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	114	0	0	0	0	0	0	0	2	5	0	7	3	12	1	4	3	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	3	0	3	0	3	1	3	3
GHANMGCD_09461	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	86	0	3	0	0	0	0	0	1	7	1	1	5	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	3	7	1	1	1	9	3
GHANMGCD_09462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	25	0	0	0	0	0	0	2	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	6	0	0	0	0
GHANMGCD_09463	0	0	0	0	0	0	0	0	3	0	0	0	0	5	176	589	0	0	0	3	0	0	0	0	0	16	37	33	60	22	5	7	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	44	18	59	28	14	8	11	45	19
GHANMGCD_09464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	98	0	0	0	0	0	0	0	0	0	2	0	3	9	8	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	4	0	3	10	2	4
GHANMGCD_09465	0	0	0	0	0	0	0	0	4	2	5	10	89	146	84	450	0	0	0	0	0	0	0	0	0	8	10	3	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	4	0	0	9	2	1	1	0	2	0
GHANMGCD_09466	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3
GHANMGCD_09467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	58	1	0	0	4	0	0	1	1	0	5	1	2	7	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	4	3	5	4	6	2
GHANMGCD_09469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	129	3	4	1	3	7	2	7	2	8	24	25	6	5	9	7	13	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	20	9	5	15	9	8	22	7
GHANMGCD_09470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	2	4	2	17	0	3	11	9	8	18	4	23	8	8	16	0	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	4	2	0	1	5	0	6	8
GHANMGCD_09471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2	1	0	2	0	1	0	0	0	8	5	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	4	4	11	10	2
GHANMGCD_09472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	1	0	1	3	0	0	9	2	0	10	4	9	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	7	3	0	12	8	7
GHANMGCD_09473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	2	0	2	2	0
GHANMGCD_09475	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	83	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	4	5	6	2	2	0	12
GHANMGCD_09476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	25	51	11	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	16	0	15	9	6	4	3
GHANMGCD_09477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	46	5	0	0	0	0	0	0	0	0	30	58	20	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	9	3	25	6	9	1	7	2
GHANMGCD_09478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	1	0	1	0	0	33	31	4	5	3	7	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	7	18	13	7	15	22	2	16
GHANMGCD_09479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	61	5	0	0	0	10	3	6	0	2	147	140	27	8	22	7	17	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	36	33	76	40	25	52	43	33
GHANMGCD_09480	0	0	0	0	0	0	0	0	1	10	1	1	13	22	0	28	2	1	0	0	4	4	0	5	2	10	12	2	2	1	3	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	1	6	10	1	0	0	2	4	7
GHANMGCD_09481	0	0	0	0	0	0	0	0	0	2	0	2	3	31	0	66	5	0	0	3	2	0	0	0	7	8	21	4	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	2	0	5	3	1	0	3	4	7
GHANMGCD_09482	0	0	0	0	0	0	0	0	0	5	0	9	44	63	16	111	4	9	1	4	2	5	7	7	1	21	32	24	3	6	18	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	46	5	11	12	4	3	4	1	12	19
GHANMGCD_09483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	108	0	0	0	0	0	0	0	0	0	9	10	5	10	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	7	4	11	1	6	4	3	2
GHANMGCD_09484	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	3	0	8	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	1	1
GHANMGCD_09485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	3	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0
GHANMGCD_09486	0	0	0	0	0	0	0	0	0	11	8	14	39	34	38	315	0	0	0	0	13	0	0	0	0	16	23	8	42	8	3	6	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	17	16	32	17	12	1	22	11	16
GHANMGCD_09487	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0
GHANMGCD_09488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	142	2	0	0	2	0	1	0	0	0	14	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	3	14	12	2	6	6	7	9
GHANMGCD_09489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	0	2
GHANMGCD_09490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	1	0	0	2	0	3	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	11	4	4	4	6	0	4	12	18
GHANMGCD_09491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09492	0	0	0	0	0	0	0	0	0	0	0	0	17	5	23	104	0	0	0	1	0	0	0	0	0	6	1	2	4	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	11	11	6	5	2	5	17	8
GHANMGCD_09493	0	0	0	0	0	0	0	0	0	0	0	1	0	4	6	80	0	0	0	0	0	0	0	0	0	0	8	0	11	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	6	7	0	3	1	4	0	0
GHANMGCD_09494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	38	0	0	0	0	3	0	0	0	0	7	0	2	5	0	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	2	4	2	2	0	2	0
GHANMGCD_09495	1	0	0	1	1	0	0	0	0	10	6	7	0	0	135	871	1	2	0	0	0	3	2	4	0	33	59	20	103	15	3	32	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	122	104	102	82	34	49	53	51	64
GHANMGCD_09496	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	4	3	3	0	2	7
GHANMGCD_09497	0	0	0	0	0	0	0	0	0	0	0	3	0	10	21	24	0	0	0	0	0	0	2	0	0	5	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	6	0	0	0	2
GHANMGCD_09498	0	0	0	0	0	0	0	0	0	0	2	1	1	0	30	101	0	0	0	0	0	1	0	0	2	10	19	2	13	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	9	4	13	6	0	3	7	9	0
GHANMGCD_09499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09500	0	0	0	0	0	0	0	0	0	0	0	2	18	1	2	6	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	0	0	3	3	3
GHANMGCD_09501	0	0	0	7	0	0	0	0	0	0	0	0	0	0	72	263	6	6	1	0	0	0	4	0	0	2	4	2	8	8	7	3	6	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	38	0	3	0	11	0	0	3	0	5	3
GHANMGCD_09502	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	191	5	2	0	6	9	0	0	0	0	10	0	4	14	4	9	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	0	0	4	7	1
GHANMGCD_09503	1	0	0	0	0	1	0	0	0	2	0	13	3	20	137	626	13	13	10	7	9	5	0	0	2	24	16	30	51	6	17	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	5	6	10	3	0	2	3	5	10
GHANMGCD_09504	0	0	1	0	0	0	1	0	0	1	0	7	0	11	93	857	15	22	20	32	19	13	21	16	3	33	26	33	81	23	28	13	18	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	6	20	16	28	18	8	4	5	27	21
GHANMGCD_09505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
GHANMGCD_09506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
GHANMGCD_09508	0	0	0	0	0	0	0	0	0	6	2	1	7	17	8	47	0	0	0	0	0	0	0	0	0	6	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
GHANMGCD_09510	2	0	1	0	0	0	0	0	0	0	0	0	1	0	27	287	0	1	1	0	0	0	0	0	0	3	1	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	7	0	0	10	0
GHANMGCD_09511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	133	0	0	0	0	0	0	1	0	0	10	0	0	5	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	1	13	2	0	4	13	5
GHANMGCD_09512	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	68	0	0	1	0	0	0	0	0	0	0	1	0	3	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	6	1	5	0	16	12	5
GHANMGCD_09513	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	1	6	0	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	3	0	1	0	3	0
GHANMGCD_09514	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	1	4	2
GHANMGCD_09515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09516	0	0	0	0	0	0	0	0	0	8	0	0	1	8	35	107	0	0	1	0	2	0	0	0	0	6	15	5	4	7	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	12	3	7	8	1	0	0	8	7
GHANMGCD_09517	0	0	0	0	0	0	0	0	0	0	0	1	0	8	19	63	0	4	0	0	0	0	0	0	0	8	8	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	3	0	0	2
GHANMGCD_09518	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37	71	0	0	0	0	0	0	0	0	0	3	4	4	7	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	7	6
GHANMGCD_09519	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	2	0	0	0	0	0	1	0	0
GHANMGCD_09520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	1	3	6	1
GHANMGCD_09521	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	102	0	0	0	1	0	0	0	0	0	4	5	0	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	4	0	9	1	0	0	4	6
GHANMGCD_09522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0
GHANMGCD_09523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
GHANMGCD_09524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
GHANMGCD_09525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	5	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	0
GHANMGCD_09526	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	0	0	6	1	3	0	0	0	1
GHANMGCD_09527	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
GHANMGCD_09528	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
GHANMGCD_09529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
GHANMGCD_09530	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3
GHANMGCD_09531	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0
GHANMGCD_09532	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	3	0	0	8	3
GHANMGCD_09533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	2	0	1
GHANMGCD_09534	0	0	0	0	0	0	1	0	0	1	0	1	12	24	104	106	3	2	8	0	2	0	0	3	2	16	47	6	12	12	4	16	9	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	6	10	20	17	4	4	16	10	25
GHANMGCD_09535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0
GHANMGCD_09536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	2
GHANMGCD_09537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	2	0	1	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0
GHANMGCD_09538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GHANMGCD_09539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
